opposition_lead,time_to_election,parliament,opposition_won
-0.0036327582743274,227,1983-1987,Opposition lost
-0.0026443867398807,228,1983-1987,Opposition lost
-0.0017023721950335,229,1983-1987,Opposition lost
-0.0006598816872454,230,1983-1987,Opposition lost
0.0004062894121584,231,1983-1987,Opposition lost
0.0012873400605767,232,1983-1987,Opposition lost
0.0021735946216366,233,1983-1987,Opposition lost
0.0030652744913762,234,1983-1987,Opposition lost
0.0039594374389962,235,1983-1987,Opposition lost
0.0048520333532243,236,1983-1987,Opposition lost
0.0057391269019151,237,1983-1987,Opposition lost
0.0066174960598392,238,1983-1987,Opposition lost
0.0074848140383512,239,1983-1987,Opposition lost
0.0083396141866445,240,1983-1987,Opposition lost
0.0091693205376732,241,1983-1987,Opposition lost
0.0100027356439506,242,1983-1987,Opposition lost
0.010825449429255,243,1983-1987,Opposition lost
0.0116376058702217,244,1983-1987,Opposition lost
0.0126962191671647,245,1983-1987,Opposition lost
0.0137837518204687,246,1983-1987,Opposition lost
0.0148602003107226,247,1983-1987,Opposition lost
0.015913784417095,248,1983-1987,Opposition lost
0.0166790140382185,249,1983-1987,Opposition lost
0.0176884810353012,250,1983-1987,Opposition lost
0.0186567794542145,251,1983-1987,Opposition lost
0.019580905589305,252,1983-1987,Opposition lost
0.0203316499291931,253,1983-1987,Opposition lost
0.0210671479280959,254,1983-1987,Opposition lost
0.021785647071188,255,1983-1987,Opposition lost
0.0224859713216609,256,1983-1987,Opposition lost
0.0231578174277785,257,1983-1987,Opposition lost
0.0238264774994927,258,1983-1987,Opposition lost
0.0244833300449193,259,1983-1987,Opposition lost
0.0251307532513866,260,1983-1987,Opposition lost
0.0257702410492424,261,1983-1987,Opposition lost
0.0264027458405796,262,1983-1987,Opposition lost
0.0270288893876424,263,1983-1987,Opposition lost
0.0276490882791639,264,1983-1987,Opposition lost
0.0283921212772614,265,1983-1987,Opposition lost
0.029073950975213,266,1983-1987,Opposition lost
0.0296782880672102,267,1983-1987,Opposition lost
0.0302678587731665,268,1983-1987,Opposition lost
0.0308625436370114,269,1983-1987,Opposition lost
0.0314418784781759,270,1983-1987,Opposition lost
0.0321471135624766,271,1983-1987,Opposition lost
0.0328408779552608,272,1983-1987,Opposition lost
0.0333955118874222,273,1983-1987,Opposition lost
0.0339851475090771,274,1983-1987,Opposition lost
0.0346580812216971,275,1983-1987,Opposition lost
0.0352592955598818,276,1983-1987,Opposition lost
0.0357867454374399,277,1983-1987,Opposition lost
0.0363081719972854,278,1983-1987,Opposition lost
0.0368785843253067,279,1983-1987,Opposition lost
0.0374088996183534,280,1983-1987,Opposition lost
0.0379246364609362,281,1983-1987,Opposition lost
0.0384387771922582,282,1983-1987,Opposition lost
0.0389517748251507,283,1983-1987,Opposition lost
0.0394637019317858,284,1983-1987,Opposition lost
0.0399743201252085,285,1983-1987,Opposition lost
0.0406816080020628,286,1983-1987,Opposition lost
0.0412477221024604,287,1983-1987,Opposition lost
0.0417615737497767,288,1983-1987,Opposition lost
0.0423858495878484,289,1983-1987,Opposition lost
0.0430133395294878,290,1983-1987,Opposition lost
0.0436436022456515,291,1983-1987,Opposition lost
0.0442757519518748,292,1983-1987,Opposition lost
0.044908312126161,293,1983-1987,Opposition lost
0.0455390789408964,294,1983-1987,Opposition lost
0.0461650513489843,295,1983-1987,Opposition lost
0.0467824928253557,296,1983-1987,Opposition lost
0.0473872903956859,297,1983-1987,Opposition lost
0.0478953420448306,298,1983-1987,Opposition lost
0.0483143737073926,299,1983-1987,Opposition lost
0.048726941331974,300,1983-1987,Opposition lost
0.0491321672842069,301,1983-1987,Opposition lost
0.0495506351648443,302,1983-1987,Opposition lost
0.0500742650929266,303,1983-1987,Opposition lost
0.0505134893537819,304,1983-1987,Opposition lost
0.0509975702264005,305,1983-1987,Opposition lost
0.0513455448842035,306,1983-1987,Opposition lost
0.0517825660128866,307,1983-1987,Opposition lost
0.0520045278878887,308,1983-1987,Opposition lost
0.0511910781712485,309,1983-1987,Opposition lost
0.0515321348489815,310,1983-1987,Opposition lost
0.0518574085397418,311,1983-1987,Opposition lost
0.0521670425648073,312,1983-1987,Opposition lost
0.0524621822882037,313,1983-1987,Opposition lost
0.0527445396890973,314,1983-1987,Opposition lost
0.0530160153193137,315,1983-1987,Opposition lost
0.053308591704172,316,1983-1987,Opposition lost
0.0535880153135264,317,1983-1987,Opposition lost
0.054281402912999,318,1983-1987,Opposition lost
0.0546601685023164,319,1983-1987,Opposition lost
0.0549153736493751,320,1983-1987,Opposition lost
0.0551410079467646,321,1983-1987,Opposition lost
0.0553537290783154,322,1983-1987,Opposition lost
0.0555527204892292,323,1983-1987,Opposition lost
0.055739144158342,324,1983-1987,Opposition lost
0.0559150986893559,325,1983-1987,Opposition lost
0.056093907974234,326,1983-1987,Opposition lost
0.0562665692173957,327,1983-1987,Opposition lost
0.0564182178683963,328,1983-1987,Opposition lost
0.0565487009791016,329,1983-1987,Opposition lost
0.0566585494354296,330,1983-1987,Opposition lost
0.0567706171792086,331,1983-1987,Opposition lost
0.0568057855690503,332,1983-1987,Opposition lost
0.0569960561461366,333,1983-1987,Opposition lost
0.0571167996964377,334,1983-1987,Opposition lost
0.0572380349094535,335,1983-1987,Opposition lost
0.0573609575030419,336,1983-1987,Opposition lost
0.0574861431124132,337,1983-1987,Opposition lost
0.0576135966111466,338,1983-1987,Opposition lost
0.0576992026247187,339,1983-1987,Opposition lost
0.0578279651783965,340,1983-1987,Opposition lost
0.0579592222977516,341,1983-1987,Opposition lost
0.0580924397198764,342,1983-1987,Opposition lost
0.0582266626117556,343,1983-1987,Opposition lost
0.058360754892025,344,1983-1987,Opposition lost
0.0584935608176264,345,1983-1987,Opposition lost
0.0585636651185717,346,1983-1987,Opposition lost
0.0585653784155071,347,1983-1987,Opposition lost
0.0585590667743485,348,1983-1987,Opposition lost
0.0585477596073517,349,1983-1987,Opposition lost
0.0585557316616006,350,1983-1987,Opposition lost
0.0585399149280509,351,1983-1987,Opposition lost
0.0585273390864828,352,1983-1987,Opposition lost
0.0585514332702182,353,1983-1987,Opposition lost
0.0587093949418582,354,1983-1987,Opposition lost
0.0587001289419801,355,1983-1987,Opposition lost
0.0587338668624314,356,1983-1987,Opposition lost
0.0587925979741146,357,1983-1987,Opposition lost
0.0588303472496868,358,1983-1987,Opposition lost
0.0588459977156439,359,1983-1987,Opposition lost
0.0588400248211845,360,1983-1987,Opposition lost
0.0588140437804882,361,1983-1987,Opposition lost
0.0582180456341454,362,1983-1987,Opposition lost
0.0581682049695579,363,1983-1987,Opposition lost
0.0580990513391952,364,1983-1987,Opposition lost
0.0580118579630803,365,1983-1987,Opposition lost
0.0579087923100179,366,1983-1987,Opposition lost
0.0577927080556788,367,1983-1987,Opposition lost
0.0576666645439436,368,1983-1987,Opposition lost
0.0577589384319656,369,1983-1987,Opposition lost
0.0576708675165418,370,1983-1987,Opposition lost
0.0575835664671844,371,1983-1987,Opposition lost
0.0574989399536451,372,1983-1987,Opposition lost
0.0574187591620083,373,1983-1987,Opposition lost
0.0573442447843348,374,1983-1987,Opposition lost
0.0573305322079671,375,1983-1987,Opposition lost
0.0572654431779439,376,1983-1987,Opposition lost
0.0570774231029821,377,1983-1987,Opposition lost
0.056911380899384,378,1983-1987,Opposition lost
0.0567649891467826,379,1983-1987,Opposition lost
0.0565825917296006,380,1983-1987,Opposition lost
0.0564474180667323,381,1983-1987,Opposition lost
0.0563596742271581,382,1983-1987,Opposition lost
0.0562718940538609,383,1983-1987,Opposition lost
0.0561846094143917,384,1983-1987,Opposition lost
0.0560976169569623,385,1983-1987,Opposition lost
0.0560094001377252,386,1983-1987,Opposition lost
0.0558133998291742,387,1983-1987,Opposition lost
0.0556292982258957,388,1983-1987,Opposition lost
0.0554575867940852,389,1983-1987,Opposition lost
0.0552980530872235,390,1983-1987,Opposition lost
0.0551499540213358,391,1983-1987,Opposition lost
0.0550122072587725,392,1983-1987,Opposition lost
0.0548835710174233,393,1983-1987,Opposition lost
0.0547627661806746,394,1983-1987,Opposition lost
0.0546485621542305,395,1983-1987,Opposition lost
0.0545398227292238,396,1983-1987,Opposition lost
0.0544355260207707,397,1983-1987,Opposition lost
0.0543347702505914,398,1983-1987,Opposition lost
0.0542367659405347,399,1983-1987,Opposition lost
0.0541408269877694,400,1983-1987,Opposition lost
0.054033662807278,401,1983-1987,Opposition lost
0.0537445345207981,402,1983-1987,Opposition lost
0.0536269968676114,403,1983-1987,Opposition lost
0.0539361361188366,404,1983-1987,Opposition lost
0.0537882035953832,405,1983-1987,Opposition lost
0.0536303194531467,406,1983-1987,Opposition lost
0.0534623937143663,407,1983-1987,Opposition lost
0.053284478644574,408,1983-1987,Opposition lost
0.0530967217918317,409,1983-1987,Opposition lost
0.052899256482129,410,1983-1987,Opposition lost
0.0529467780069095,411,1983-1987,Opposition lost
0.0528479992815127,412,1983-1987,Opposition lost
0.0527587549487608,413,1983-1987,Opposition lost
0.0526794448091014,414,1983-1987,Opposition lost
0.0526095608781969,415,1983-1987,Opposition lost
0.0525479610502452,416,1983-1987,Opposition lost
0.0517735023394044,417,1983-1987,Opposition lost
0.0522728357074024,418,1983-1987,Opposition lost
0.0520528335929499,419,1983-1987,Opposition lost
0.0518251729031845,420,1983-1987,Opposition lost
0.0515905669129787,421,1983-1987,Opposition lost
0.0514482665383723,422,1983-1987,Opposition lost
0.0514063935837981,423,1983-1987,Opposition lost
0.0513673333030791,424,1983-1987,Opposition lost
0.0513291046701549,425,1983-1987,Opposition lost
0.0512898905995334,426,1983-1987,Opposition lost
0.0512481124132951,427,1983-1987,Opposition lost
0.0511969908704225,428,1983-1987,Opposition lost
0.0509649420560682,429,1983-1987,Opposition lost
0.0510781363094469,430,1983-1987,Opposition lost
0.0508312904103633,431,1983-1987,Opposition lost
0.0508817937870919,432,1983-1987,Opposition lost
0.0506197044485508,433,1983-1987,Opposition lost
0.0503683950524667,434,1983-1987,Opposition lost
0.0501173288574822,435,1983-1987,Opposition lost
0.0498677214104685,436,1983-1987,Opposition lost
0.0496206148932963,437,1983-1987,Opposition lost
0.0493766287843502,438,1983-1987,Opposition lost
0.049229372766251,439,1983-1987,Opposition lost
0.0491697778801064,440,1983-1987,Opposition lost
0.0491004825559455,441,1983-1987,Opposition lost
0.0490205836324655,442,1983-1987,Opposition lost
0.0489293369813848,443,1983-1987,Opposition lost
0.0488262721981982,444,1983-1987,Opposition lost
0.0487112181352979,445,1983-1987,Opposition lost
0.0485842760412863,446,1983-1987,Opposition lost
0.048445769814527,447,1983-1987,Opposition lost
0.0483184197716046,448,1983-1987,Opposition lost
0.0480786022753247,449,1983-1987,Opposition lost
0.0478399371734707,450,1983-1987,Opposition lost
0.0476017887652075,451,1983-1987,Opposition lost
0.0471220369734829,452,1983-1987,Opposition lost
0.0468817108231935,453,1983-1987,Opposition lost
0.046638757983376,454,1983-1987,Opposition lost
0.0463955279183404,455,1983-1987,Opposition lost
0.0461478313236466,456,1983-1987,Opposition lost
0.0459661986636105,457,1983-1987,Opposition lost
0.045771251830191,458,1983-1987,Opposition lost
0.0455406705587481,459,1983-1987,Opposition lost
0.0453244599937312,460,1983-1987,Opposition lost
0.0452506882302136,461,1983-1987,Opposition lost
0.0449867649607438,462,1983-1987,Opposition lost
0.0447215930313711,463,1983-1987,Opposition lost
0.0444573300952823,464,1983-1987,Opposition lost
0.044209853287784,465,1983-1987,Opposition lost
0.0435707123609042,466,1983-1987,Opposition lost
0.0432831432435355,467,1983-1987,Opposition lost
0.0430299871013578,468,1983-1987,Opposition lost
0.0427924078735689,469,1983-1987,Opposition lost
0.042543720305092,470,1983-1987,Opposition lost
0.0423148802625291,471,1983-1987,Opposition lost
0.0420972045517923,472,1983-1987,Opposition lost
0.0418378005552548,473,1983-1987,Opposition lost
0.0415136290308531,474,1983-1987,Opposition lost
0.0411648668481793,475,1983-1987,Opposition lost
0.0409577210589378,476,1983-1987,Opposition lost
0.0407576654172793,477,1983-1987,Opposition lost
0.0403907440084712,478,1983-1987,Opposition lost
0.040001817957962,479,1983-1987,Opposition lost
0.0395932989717129,480,1983-1987,Opposition lost
0.0391691501393359,481,1983-1987,Opposition lost
0.0387339432464181,482,1983-1987,Opposition lost
0.0383857240486966,483,1983-1987,Opposition lost
0.0381629514575749,484,1983-1987,Opposition lost
0.0377131933918212,485,1983-1987,Opposition lost
0.037261486756862,486,1983-1987,Opposition lost
0.0369185544494641,487,1983-1987,Opposition lost
0.0363483059272241,488,1983-1987,Opposition lost
0.0361155791655614,489,1983-1987,Opposition lost
0.0358838602789985,490,1983-1987,Opposition lost
0.0356526750962941,491,1983-1987,Opposition lost
0.0354213265006455,492,1983-1987,Opposition lost
0.0351888691097155,493,1983-1987,Opposition lost
0.0349541273422301,494,1983-1987,Opposition lost
0.0347157570178857,495,1983-1987,Opposition lost
0.0344723734979998,496,1983-1987,Opposition lost
0.0342227598888381,497,1983-1987,Opposition lost
0.0337044012697564,498,1983-1987,Opposition lost
0.033191922379018,499,1983-1987,Opposition lost
0.032688660690781,500,1983-1987,Opposition lost
0.0323864934534082,501,1983-1987,Opposition lost
0.032105747883573,502,1983-1987,Opposition lost
0.0318202747069048,503,1983-1987,Opposition lost
0.0315313753818939,504,1983-1987,Opposition lost
0.0310398981670906,505,1983-1987,Opposition lost
0.0306517409024575,506,1983-1987,Opposition lost
0.0301407029162245,507,1983-1987,Opposition lost
0.0296319516214751,508,1983-1987,Opposition lost
0.0293633104002025,509,1983-1987,Opposition lost
0.0290596662532637,510,1983-1987,Opposition lost
0.0287549821677628,511,1983-1987,Opposition lost
0.0284486282394735,512,1983-1987,Opposition lost
0.0281394178313,513,1983-1987,Opposition lost
0.0276237412566578,514,1983-1987,Opposition lost
0.0271104590872696,515,1983-1987,Opposition lost
0.0266011956962873,516,1983-1987,Opposition lost
0.0260983264381205,517,1983-1987,Opposition lost
0.0256042814735336,518,1983-1987,Opposition lost
0.0251211727946571,519,1983-1987,Opposition lost
0.0246506295782968,520,1983-1987,Opposition lost
0.0242192191439269,521,1983-1987,Opposition lost
0.0239050183791584,522,1983-1987,Opposition lost
0.02358754297006,523,1983-1987,Opposition lost
0.0232655342412761,524,1983-1987,Opposition lost
0.0229390645823046,525,1983-1987,Opposition lost
0.0226082049459836,526,1983-1987,Opposition lost
0.0222729730727138,527,1983-1987,Opposition lost
0.0219332527591745,528,1983-1987,Opposition lost
0.0215442362617215,529,1983-1987,Opposition lost
0.0211201109265234,530,1983-1987,Opposition lost
0.0207426365212435,531,1983-1987,Opposition lost
0.0203671037946084,532,1983-1987,Opposition lost
0.0200209922308565,533,1983-1987,Opposition lost
0.0196664749204718,534,1983-1987,Opposition lost
0.0204859845418191,535,1983-1987,Opposition lost
0.0200720344326066,536,1983-1987,Opposition lost
0.0196717924656718,537,1983-1987,Opposition lost
0.019236157037048,538,1983-1987,Opposition lost
0.0187939156646986,539,1983-1987,Opposition lost
0.0183342437019768,540,1983-1987,Opposition lost
0.0178919352408869,541,1983-1987,Opposition lost
0.0174891807590066,542,1983-1987,Opposition lost
0.0170974405719666,543,1983-1987,Opposition lost
0.0167176935733325,544,1983-1987,Opposition lost
0.0163511218915604,545,1983-1987,Opposition lost
0.0159988076415147,546,1983-1987,Opposition lost
0.0156615749629473,547,1983-1987,Opposition lost
0.0153399334664069,548,1983-1987,Opposition lost
0.015034085857578,549,1983-1987,Opposition lost
0.0147439705574076,550,1983-1987,Opposition lost
0.0143874361804119,551,1983-1987,Opposition lost
0.0139417138011886,552,1983-1987,Opposition lost
0.0134820745894814,553,1983-1987,Opposition lost
0.0130101064545242,554,1983-1987,Opposition lost
0.012527869633909,555,1983-1987,Opposition lost
0.0120375224411248,556,1983-1987,Opposition lost
0.0116824890731968,557,1983-1987,Opposition lost
0.0114816414631392,558,1983-1987,Opposition lost
0.0113000359846298,559,1983-1987,Opposition lost
0.0109737310795097,560,1983-1987,Opposition lost
0.0106712374103533,561,1983-1987,Opposition lost
0.0105401188261372,562,1983-1987,Opposition lost
0.0104254455833404,563,1983-1987,Opposition lost
0.0101643146051293,564,1983-1987,Opposition lost
0.0097475021934084,565,1983-1987,Opposition lost
0.0093356973074697,566,1983-1987,Opposition lost
0.0089335731489806,567,1983-1987,Opposition lost
0.0087220026247978,568,1983-1987,Opposition lost
0.0087701793198852,569,1983-1987,Opposition lost
0.0084343677691108,570,1983-1987,Opposition lost
0.0082760667176777,571,1983-1987,Opposition lost
0.008319999882168,572,1983-1987,Opposition lost
0.0083893975164828,573,1983-1987,Opposition lost
0.0084839891360659,574,1983-1987,Opposition lost
0.008601902651925,575,1983-1987,Opposition lost
0.0084567090085561,576,1983-1987,Opposition lost
0.0084202837734159,577,1983-1987,Opposition lost
0.008576954446815,578,1983-1987,Opposition lost
0.0083797819406524,579,1983-1987,Opposition lost
0.0082026490248991,580,1983-1987,Opposition lost
0.0080483111161051,581,1983-1987,Opposition lost
0.007921089519527,582,1983-1987,Opposition lost
0.0078246603508655,583,1983-1987,Opposition lost
0.0077614095960849,584,1983-1987,Opposition lost
0.0078979282264503,585,1983-1987,Opposition lost
0.0082219603033201,586,1983-1987,Opposition lost
0.0085613552425841,587,1983-1987,Opposition lost
0.0087457002701544,588,1983-1987,Opposition lost
0.0089505228086772,589,1983-1987,Opposition lost
0.0094078221060305,590,1983-1987,Opposition lost
0.0098061981086584,591,1983-1987,Opposition lost
0.0101254907705785,592,1983-1987,Opposition lost
0.0102388829147539,593,1983-1987,Opposition lost
0.0103790670000736,594,1983-1987,Opposition lost
0.0105468458917538,595,1983-1987,Opposition lost
0.0107422708211295,596,1983-1987,Opposition lost
0.0109644275468405,597,1983-1987,Opposition lost
0.0114416963544204,598,1983-1987,Opposition lost
0.0119293756199526,599,1983-1987,Opposition lost
0.0124228762464308,600,1983-1987,Opposition lost
0.0129168368485855,601,1983-1987,Opposition lost
0.0134061508939215,602,1983-1987,Opposition lost
0.0138865232830835,603,1983-1987,Opposition lost
0.0143546914601855,604,1983-1987,Opposition lost
0.0147808035107677,605,1983-1987,Opposition lost
0.0149888513775869,606,1983-1987,Opposition lost
0.0154497409754483,607,1983-1987,Opposition lost
0.0157594630205112,608,1983-1987,Opposition lost
0.0161023900330585,609,1983-1987,Opposition lost
0.016465211645849,610,1983-1987,Opposition lost
0.0168477811945269,611,1983-1987,Opposition lost
0.017249558499841,612,1983-1987,Opposition lost
0.0176695608072467,613,1983-1987,Opposition lost
0.0181273704067062,614,1983-1987,Opposition lost
0.0185749688390378,615,1983-1987,Opposition lost
0.0190132116582516,616,1983-1987,Opposition lost
0.0194419448561085,617,1983-1987,Opposition lost
0.0198605885945908,618,1983-1987,Opposition lost
0.0203189280430967,619,1983-1987,Opposition lost
0.0207734960624738,620,1983-1987,Opposition lost
0.0212418448326187,621,1983-1987,Opposition lost
0.0217219920588021,622,1983-1987,Opposition lost
0.0222118982477123,623,1983-1987,Opposition lost
0.0227100222720963,624,1983-1987,Opposition lost
0.0232162809756456,625,1983-1987,Opposition lost
0.0234784148295734,626,1983-1987,Opposition lost
0.0239394242896294,627,1983-1987,Opposition lost
0.0244020210679493,628,1983-1987,Opposition lost
0.0247965187054047,629,1983-1987,Opposition lost
0.0251818805217491,630,1983-1987,Opposition lost
0.0255579018011029,631,1983-1987,Opposition lost
0.0259241439021798,632,1983-1987,Opposition lost
0.0262801768350934,633,1983-1987,Opposition lost
0.026706698787283,634,1983-1987,Opposition lost
0.0270474144253936,635,1983-1987,Opposition lost
0.0273785082303136,636,1983-1987,Opposition lost
0.0277003332683751,637,1983-1987,Opposition lost
0.0279013916396139,638,1983-1987,Opposition lost
0.0285480802344774,639,1983-1987,Opposition lost
0.0290956083435345,640,1983-1987,Opposition lost
0.0296514287618183,641,1983-1987,Opposition lost
0.0302101943441056,642,1983-1987,Opposition lost
0.0307660962909747,643,1983-1987,Opposition lost
0.0313138503566076,644,1983-1987,Opposition lost
0.0317037053311031,645,1983-1987,Opposition lost
0.0320911952615559,646,1983-1987,Opposition lost
0.0326043657955363,647,1983-1987,Opposition lost
0.0330908143448818,648,1983-1987,Opposition lost
0.033542256121854,649,1983-1987,Opposition lost
0.0339536819999233,650,1983-1987,Opposition lost
0.0343256821378472,651,1983-1987,Opposition lost
0.0345524329741217,652,1983-1987,Opposition lost
0.0347588852205256,653,1983-1987,Opposition lost
0.0349638563322148,654,1983-1987,Opposition lost
0.0351565596366279,655,1983-1987,Opposition lost
0.0353366749414602,656,1983-1987,Opposition lost
0.0355045369773163,657,1983-1987,Opposition lost
0.0356609049090775,658,1983-1987,Opposition lost
0.0358067689859549,659,1983-1987,Opposition lost
0.0359432033832957,660,1983-1987,Opposition lost
0.0360712648462182,661,1983-1987,Opposition lost
0.0361919305248872,662,1983-1987,Opposition lost
0.0363060658224963,663,1983-1987,Opposition lost
0.0360633819662,664,1983-1987,Opposition lost
0.0363068492770296,665,1983-1987,Opposition lost
0.0364906551700718,666,1983-1987,Opposition lost
0.0367642499734404,667,1983-1987,Opposition lost
0.0369796084248268,668,1983-1987,Opposition lost
0.0371229744607012,669,1983-1987,Opposition lost
0.0371901685703209,670,1983-1987,Opposition lost
0.0372462845970866,671,1983-1987,Opposition lost
0.0372911256658716,672,1983-1987,Opposition lost
0.0373251412605459,673,1983-1987,Opposition lost
0.0374394183184471,674,1983-1987,Opposition lost
0.0376080894611829,675,1983-1987,Opposition lost
0.0377740512373499,676,1983-1987,Opposition lost
0.0379373016503029,677,1983-1987,Opposition lost
0.0380971581849464,678,1983-1987,Opposition lost
0.0382527232879038,679,1983-1987,Opposition lost
0.0384028539871417,680,1983-1987,Opposition lost
0.0385461415532294,681,1983-1987,Opposition lost
0.0386809110739608,682,1983-1987,Opposition lost
0.03880525394494,683,1983-1987,Opposition lost
0.0389171082861597,684,1983-1987,Opposition lost
0.0390144014144484,685,1983-1987,Opposition lost
0.0390952626839008,686,1983-1987,Opposition lost
0.0391583029951719,687,1983-1987,Opposition lost
0.0392029404923238,688,1983-1987,Opposition lost
0.0392297366317369,689,1983-1987,Opposition lost
0.0391730211968551,690,1983-1987,Opposition lost
0.0393503150546571,691,1983-1987,Opposition lost
0.0392585492401375,692,1983-1987,Opposition lost
0.0391524697194823,693,1983-1987,Opposition lost
0.0389962599135947,694,1983-1987,Opposition lost
0.0388440452830951,695,1983-1987,Opposition lost
0.0386996535649147,696,1983-1987,Opposition lost
0.038565897169549,697,1983-1987,Opposition lost
0.03839584090041,698,1983-1987,Opposition lost
0.0382755471416533,699,1983-1987,Opposition lost
0.0381979570658315,700,1983-1987,Opposition lost
0.0381092641431022,701,1983-1987,Opposition lost
0.0380093105785062,702,1983-1987,Opposition lost
0.0378980135651711,703,1983-1987,Opposition lost
0.0377753836296017,704,1983-1987,Opposition lost
0.0376416682550925,705,1983-1987,Opposition lost
0.0375084206676202,706,1983-1987,Opposition lost
0.0373615692764233,707,1983-1987,Opposition lost
0.0372042207954885,708,1983-1987,Opposition lost
0.0370367940158741,709,1983-1987,Opposition lost
0.0368596552292437,710,1983-1987,Opposition lost
0.0366728698013191,711,1983-1987,Opposition lost
0.0365141043566019,712,1983-1987,Opposition lost
0.0364537750242967,713,1983-1987,Opposition lost
0.0363906662981895,714,1983-1987,Opposition lost
0.0363147645398713,715,1983-1987,Opposition lost
0.0362528069142539,716,1983-1987,Opposition lost
0.0362013224440032,717,1983-1987,Opposition lost
0.0360652825881454,718,1983-1987,Opposition lost
0.0359416421886582,719,1983-1987,Opposition lost
0.035720387836077,720,1983-1987,Opposition lost
0.03550290292226,721,1983-1987,Opposition lost
0.0352751169079492,722,1983-1987,Opposition lost
0.0350376950985365,723,1983-1987,Opposition lost
0.0347917180211825,724,1983-1987,Opposition lost
0.0345387455441391,725,1983-1987,Opposition lost
0.0342807945744991,726,1983-1987,Opposition lost
0.034020179868648,727,1983-1987,Opposition lost
0.033759125738885,728,1983-1987,Opposition lost
0.0334112443926773,729,1983-1987,Opposition lost
0.0334759872840874,730,1983-1987,Opposition lost
0.0334067767128227,731,1983-1987,Opposition lost
0.0333837037343652,732,1983-1987,Opposition lost
0.0333577100549013,733,1983-1987,Opposition lost
0.0333270001666784,734,1983-1987,Opposition lost
0.0332897522260445,735,1983-1987,Opposition lost
0.0332443902430081,736,1983-1987,Opposition lost
0.0331896798981414,737,1983-1987,Opposition lost
0.0331247485650705,738,1983-1987,Opposition lost
0.0330490482538822,739,1983-1987,Opposition lost
0.0329622965425336,740,1983-1987,Opposition lost
0.0329562663633344,741,1983-1987,Opposition lost
0.0326365882003965,742,1983-1987,Opposition lost
0.0323830392009663,743,1983-1987,Opposition lost
0.0322021944379262,744,1983-1987,Opposition lost
0.0320836287846808,745,1983-1987,Opposition lost
0.0318936051909761,746,1983-1987,Opposition lost
0.0316423294071123,747,1983-1987,Opposition lost
0.0312656999675698,748,1983-1987,Opposition lost
0.0310190399225849,749,1983-1987,Opposition lost
0.0308249133765128,750,1983-1987,Opposition lost
0.0306772629264137,751,1983-1987,Opposition lost
0.0305723477441476,752,1983-1987,Opposition lost
0.0304150162745173,753,1983-1987,Opposition lost
0.0302091947389819,754,1983-1987,Opposition lost
0.0299599891219914,755,1983-1987,Opposition lost
0.0297544436774865,756,1983-1987,Opposition lost
0.0295891309034861,757,1983-1987,Opposition lost
0.0294814325038296,758,1983-1987,Opposition lost
0.0291616545389982,759,1983-1987,Opposition lost
0.0289023111885081,760,1983-1987,Opposition lost
0.0286454876801325,761,1983-1987,Opposition lost
0.0283925489650914,762,1983-1987,Opposition lost
0.0281449906672347,763,1983-1987,Opposition lost
0.0279286789176153,764,1983-1987,Opposition lost
0.0277346072097748,765,1983-1987,Opposition lost
0.0275324563840682,766,1983-1987,Opposition lost
0.0273194776048733,767,1983-1987,Opposition lost
0.0270936411840609,768,1983-1987,Opposition lost
0.0268536289547909,769,1983-1987,Opposition lost
0.0265987518900693,770,1983-1987,Opposition lost
0.0263288301369511,771,1983-1987,Opposition lost
0.0260440648654113,772,1983-1987,Opposition lost
0.0257449203656027,773,1983-1987,Opposition lost
0.0254320254727991,774,1983-1987,Opposition lost
0.0251844646158195,775,1983-1987,Opposition lost
0.0248646199044871,776,1983-1987,Opposition lost
0.0243602169855035,777,1983-1987,Opposition lost
0.0241827522779541,778,1983-1987,Opposition lost
0.0239286054334449,779,1983-1987,Opposition lost
0.0236746368601215,780,1983-1987,Opposition lost
0.0234104897617032,781,1983-1987,Opposition lost
0.0225190638204744,782,1983-1987,Opposition lost
0.0222131085963805,783,1983-1987,Opposition lost
0.0218278199476611,784,1983-1987,Opposition lost
0.0214035776853308,785,1983-1987,Opposition lost
0.0209605577258379,786,1983-1987,Opposition lost
0.0205003847394847,787,1983-1987,Opposition lost
0.0200253800300447,788,1983-1987,Opposition lost
0.0195381049045118,789,1983-1987,Opposition lost
0.0190410124915666,790,1983-1987,Opposition lost
0.0185362443894119,791,1983-1987,Opposition lost
0.018025541604286,792,1983-1987,Opposition lost
0.0175395674439718,793,1983-1987,Opposition lost
0.0171731639031414,794,1983-1987,Opposition lost
0.0167226560931894,795,1983-1987,Opposition lost
0.0161866548678634,796,1983-1987,Opposition lost
0.015645966903075,797,1983-1987,Opposition lost
0.0151006874225526,798,1983-1987,Opposition lost
0.0145666579260964,799,1983-1987,Opposition lost
0.0141577670242104,800,1983-1987,Opposition lost
0.0137433239123565,801,1983-1987,Opposition lost
0.0133216263088056,802,1983-1987,Opposition lost
0.0128907972350866,803,1983-1987,Opposition lost
0.0124489457497589,804,1983-1987,Opposition lost
0.0119944135665051,805,1983-1987,Opposition lost
0.0115261066890783,806,1983-1987,Opposition lost
0.0109773938585445,807,1983-1987,Opposition lost
0.0104683949070986,808,1983-1987,Opposition lost
0.0099662338658698,809,1983-1987,Opposition lost
0.0093930236838717,810,1983-1987,Opposition lost
